Package Name                                                            | Version      | ID  | Bundle Name
net.sf.ehcache.util.concurrent                                          | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache.util.counter.sampled                                     | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache.util.counter                                             | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache.util.lang                                                | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache.util                                                     | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache.writer.writebehind.operations                            | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache.writer.writebehind                                       | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache.writer.writethrough                                      | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache.writer                                                   | 2.10.6       | 176 | net.sf.ehcache
net.sf.ehcache                                                          | 2.10.6       | 176 | net.sf.ehcache
net.shibboleth.utilities.java.support.annotation.constraint             | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.annotation                        | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.codec                             | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.collection                        | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.component                         | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.httpclient                        | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.logic                             | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.net                               | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.primitive                         | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.resolver                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.resource                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.scripting                         | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.security                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.service                           | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.velocity                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
net.shibboleth.utilities.java.support.xml                               | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
netscape.javascript                                                     | 0.0.0        | 0   | org.apache.felix.framework
org.apache.aries.blueprint.container                                    | 1.0.0        | 63  | org.apache.aries.blueprint.core.compatibility
org.apache.aries.blueprint.di                                           | 1.0.0        | 63  | org.apache.aries.blueprint.core.compatibility
org.apache.aries.blueprint.ext.evaluator                                | 1.0.0        | 62  | org.apache.aries.blueprint.core
org.apache.aries.blueprint.ext                                          | 1.1.0        | 62  | org.apache.aries.blueprint.core
org.apache.aries.blueprint.mutable                                      | 1.2.0        | 62  | org.apache.aries.blueprint.core
org.apache.aries.blueprint.reflect                                      | 1.0.0        | 63  | org.apache.aries.blueprint.core.compatibility
org.apache.aries.blueprint.services                                     | 1.3.0        | 62  | org.apache.aries.blueprint.core
org.apache.aries.blueprint.utils                                        | 1.1.0        | 62  | org.apache.aries.blueprint.core
org.apache.aries.blueprint                                              | 1.5.0        | 62  | org.apache.aries.blueprint.core
org.apache.aries.jmx.blueprint.codec                                    | 1.1.0        | 65  | org.apache.aries.jmx.blueprint.core
org.apache.aries.jmx.blueprint                                          | 1.0.0        | 64  | org.apache.aries.jmx.blueprint.api
org.apache.aries.jmx.codec                                              | 1.1.0        | 13  | org.apache.aries.jmx.core
org.apache.aries.jndi.api                                               | 1.0.0        | 66  | org.apache.aries.jndi.api
org.apache.aries.jndi.services                                          | 1.1.0        | 70  | org.apache.aries.jndi.url
org.apache.aries.jndi.spi                                               | 1.1.0        | 66  | org.apache.aries.jndi.api
org.apache.aries.jndi.urls                                              | 1.0.0        | 66  | org.apache.aries.jndi.api
org.apache.aries.jpa.supplier                                           | 1.0.0        | 71  | org.apache.aries.jpa.api
org.apache.aries.jpa.template                                           | 1.0.0        | 71  | org.apache.aries.jpa.api
org.apache.aries.proxy.weaving                                          | 1.0.0        | 76  | org.apache.aries.proxy
org.apache.aries.proxy.weavinghook                                      | 1.0.0        | 76  | org.apache.aries.proxy
org.apache.aries.proxy                                                  | 1.0.0        | 76  | org.apache.aries.proxy
org.apache.aries.spifly.dynamic                                         | 1.2.2        | 109 | org.apache.aries.spifly.dynamic.bundle
org.apache.aries.spifly.weaver                                          | 1.2.2        | 109 | org.apache.aries.spifly.dynamic.bundle
org.apache.aries.spifly                                                 | 1.2.2        | 109 | org.apache.aries.spifly.dynamic.bundle
org.apache.aries.transaction.annotations                                | 1.0.0        | 77  | org.apache.aries.transaction.blueprint
org.apache.aries.transaction.exception                                  | 1.0.0        | 77  | org.apache.aries.transaction.blueprint
org.apache.aries.transaction                                            | 1.0.0        | 101 | org.ops4j.pax.transx.pax-transx-tm-geronimo
org.apache.aries.util.filesystem.impl                                   | 1.1.3        | 15  | org.apache.aries.util
org.apache.aries.util.filesystem                                        | 1.1.0        | 15  | org.apache.aries.util
org.apache.aries.util.internal                                          | 1.1.3        | 15  | org.apache.aries.util
org.apache.aries.util.io                                                | 1.0.0        | 15  | org.apache.aries.util
org.apache.aries.util.log                                               | 1.0.0        | 15  | org.apache.aries.util
org.apache.aries.util.manifest                                          | 1.0.0        | 15  | org.apache.aries.util
org.apache.aries.util.messages                                          | 1.1.3        | 15  | org.apache.aries.util
org.apache.aries.util.nls                                               | 1.0.0        | 15  | org.apache.aries.util
org.apache.aries.util.service.registry                                  | 1.0.0        | 15  | org.apache.aries.util
org.apache.aries.util.tracker.hook                                      | 1.1.3        | 15  | org.apache.aries.util
org.apache.aries.util.tracker                                           | 1.0.1        | 15  | org.apache.aries.util
org.apache.aries.util                                                   | 1.0.0        | 15  | org.apache.aries.util
org.apache.avalon.framework.logger                                      | 4.3.0        | 6   | org.ops4j.pax.logging.pax-logging-api
org.apache.bcel.classfile                                               | 5.2.0        | 221 | org.apache.servicemix.bundles.bcel
org.apache.bcel.generic                                                 | 5.2.0        | 221 | org.apache.servicemix.bundles.bcel
org.apache.bcel.util                                                    | 5.2.0        | 221 | org.apache.servicemix.bundles.bcel
org.apache.bcel.verifier.exc                                            | 5.2.0        | 221 | org.apache.servicemix.bundles.bcel
org.apache.bcel.verifier.statics                                        | 5.2.0        | 221 | org.apache.servicemix.bundles.bcel
org.apache.bcel.verifier.structurals                                    | 5.2.0        | 221 | org.apache.servicemix.bundles.bcel
org.apache.bcel.verifier                                                | 5.2.0        | 221 | org.apache.servicemix.bundles.bcel
org.apache.bcel                                                         | 5.2.0        | 221 | org.apache.servicemix.bundles.bcel
org.apache.commons.codec.binary                                         | 1.13.0       | 177 | org.apache.commons.commons-codec
org.apache.commons.codec.cli                                            | 1.13.0       | 177 | org.apache.commons.commons-codec
org.apache.commons.codec.digest                                         | 1.13.0       | 177 | org.apache.commons.commons-codec
org.apache.commons.codec.language.bm                                    | 1.13.0       | 177 | org.apache.commons.commons-codec
org.apache.commons.codec.language                                       | 1.13.0       | 177 | org.apache.commons.commons-codec
org.apache.commons.codec.net                                            | 1.13.0       | 177 | org.apache.commons.commons-codec
org.apache.commons.codec                                                | 1.13.0       | 177 | org.apache.commons.commons-codec
org.apache.commons.lang3.arch                                           | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.builder                                        | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.concurrent                                     | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.event                                          | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.exception                                      | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.math                                           | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.mutable                                        | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.reflect                                        | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.text.translate                                 | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.text                                           | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.time                                           | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3.tuple                                          | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.lang3                                                | 3.9.0        | 178 | org.apache.commons.lang3
org.apache.commons.logging.impl                                         | 1.0.4        | 6   | org.ops4j.pax.logging.pax-logging-api
org.apache.commons.logging.impl                                         | 1.1.3        | 6   | org.ops4j.pax.logging.pax-logging-api
org.apache.commons.logging.impl                                         | 1.2.0        | 6   | org.ops4j.pax.logging.pax-logging-api
org.apache.commons.logging                                              | 1.0.4        | 6   | org.ops4j.pax.logging.pax-logging-api
org.apache.commons.logging                                              | 1.1.3        | 6   | org.ops4j.pax.logging.pax-logging-api
org.apache.commons.logging                                              | 1.2.0        | 6   | org.ops4j.pax.logging.pax-logging-api
org.apache.commons.ssl.asn1                                             | 0.3.11       | 37  | org.apache.servicemix.bundles.not-yet-commons-ssl
org.apache.commons.ssl.rmi                                              | 0.3.11       | 37  | org.apache.servicemix.bundles.not-yet-commons-ssl
org.apache.commons.ssl.util                                             | 0.3.11       | 37  | org.apache.servicemix.bundles.not-yet-commons-ssl
org.apache.commons.ssl                                                  | 0.3.11       | 37  | org.apache.servicemix.bundles.not-yet-commons-ssl
org.apache.cxf.aegis.databinding                                        | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.type.basic                                         | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.type.collection                                    | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.type.encoded                                       | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.type.java5                                         | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.type.mtom                                          | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.type.xml                                           | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.type                                               | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.util.date                                          | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.util.jdom                                          | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.util.stax                                          | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.util                                               | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.xml.jdom                                           | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.xml.stax                                           | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis.xml                                                | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.aegis                                                    | 3.3.4        | 184 | org.apache.cxf.cxf-rt-databinding-aegis
org.apache.cxf.annotations                                              | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.attachment                                               | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.binding.coloc.blueprint                                  | 3.3.4        | 180 | org.apache.cxf.cxf-rt-bindings-coloc
org.apache.cxf.binding.coloc.feature                                    | 3.3.4        | 180 | org.apache.cxf.cxf-rt-bindings-coloc
org.apache.cxf.binding.coloc.spring                                     | 3.3.4        | 180 | org.apache.cxf.cxf-rt-bindings-coloc
org.apache.cxf.binding.coloc                                            | 3.3.4        | 180 | org.apache.cxf.cxf-rt-bindings-coloc
org.apache.cxf.binding.corba.interceptors                               | 3.3.4        | 181 | org.apache.cxf.cxf-rt-bindings-corba
org.apache.cxf.binding.corba.runtime                                    | 3.3.4        | 181 | org.apache.cxf.cxf-rt-bindings-corba
org.apache.cxf.binding.corba.types                                      | 3.3.4        | 181 | org.apache.cxf.cxf-rt-bindings-corba
org.apache.cxf.binding.corba.utils                                      | 3.3.4        | 181 | org.apache.cxf.cxf-rt-bindings-corba
org.apache.cxf.binding.corba.wsdl                                       | 3.3.4        | 181 | org.apache.cxf.cxf-rt-bindings-corba
org.apache.cxf.binding.corba                                            | 3.3.4        | 181 | org.apache.cxf.cxf-rt-bindings-corba
org.apache.cxf.binding.soap.blueprint                                   | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.soap.interceptor                                 | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.soap.jms.interceptor                             | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.soap.model                                       | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.soap.saaj                                        | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.soap.spring                                      | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.soap.wsdl.extensions                             | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.soap.wsdl11                                      | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.soap                                             | 3.3.4        | 182 | org.apache.cxf.cxf-rt-bindings-soap
org.apache.cxf.binding.xml.interceptor                                  | 3.3.4        | 183 | org.apache.cxf.cxf-rt-bindings-xml
org.apache.cxf.binding.xml.wsdl11                                       | 3.3.4        | 183 | org.apache.cxf.cxf-rt-bindings-xml
org.apache.cxf.binding.xml                                              | 3.3.4        | 183 | org.apache.cxf.cxf-rt-bindings-xml
org.apache.cxf.binding                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.bindings.xformat                                         | 3.3.4        | 183 | org.apache.cxf.cxf-rt-bindings-xml
org.apache.cxf.bus.blueprint                                            | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.bus.extension                                            | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.bus.managers                                             | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.bus.osgi                                                 | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.bus.resource                                             | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.bus.spring                                               | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.bus                                                      | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.buslifecycle                                             | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.catalog                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.clustering.blueprint                                     | 3.3.4        | 186 | org.apache.cxf.cxf-rt-features-clustering
org.apache.cxf.clustering.circuitbreaker                                | 3.3.4        | 186 | org.apache.cxf.cxf-rt-features-clustering
org.apache.cxf.clustering.spring                                        | 3.3.4        | 186 | org.apache.cxf.cxf-rt-features-clustering
org.apache.cxf.clustering                                               | 3.3.4        | 186 | org.apache.cxf.cxf-rt-features-clustering
org.apache.cxf.common.annotation                                        | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common.classloader                                       | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common.i18n                                              | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common.injection                                         | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common.jaxb                                              | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common.logging                                           | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common.security                                          | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common.util                                              | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common.xmlschema                                         | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.common                                                   | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.configuration.blueprint                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.configuration.jsse                                       | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.configuration.security                                   | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.configuration.spring                                     | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.configuration                                            | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.continuations                                            | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.databinding.source.mime                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.databinding.source                                       | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.databinding.stax                                         | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.databinding                                              | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.endpoint.dynamic                                         | 3.3.4        | 193 | org.apache.cxf.cxf-rt-frontend-simple
org.apache.cxf.endpoint                                                 | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.ext.logging.event                                        | 3.3.4        | 187 | org.apache.cxf.cxf-rt-features-logging
org.apache.cxf.ext.logging.osgi                                         | 3.3.4        | 187 | org.apache.cxf.cxf-rt-features-logging
org.apache.cxf.ext.logging.slf4j                                        | 3.3.4        | 187 | org.apache.cxf.cxf-rt-features-logging
org.apache.cxf.ext.logging                                              | 3.3.4        | 187 | org.apache.cxf.cxf-rt-features-logging
org.apache.cxf.extension                                                | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.feature.transform                                        | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.feature.validation                                       | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.feature                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.frontend.blueprint                                       | 3.3.4        | 193 | org.apache.cxf.cxf-rt-frontend-simple
org.apache.cxf.frontend.spring                                          | 3.3.4        | 193 | org.apache.cxf.cxf-rt-frontend-simple
org.apache.cxf.frontend                                                 | 3.3.4        | 193 | org.apache.cxf.cxf-rt-frontend-simple
org.apache.cxf.headers                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.helpers                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.interceptor.security.callback                            | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.interceptor.security                                     | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.interceptor.transform                                    | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.interceptor                                              | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.io                                                       | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.javascript.service                                       | 3.3.4        | 194 | org.apache.cxf.cxf-rt-javascript
org.apache.cxf.javascript.types                                         | 3.3.4        | 194 | org.apache.cxf.cxf-rt-javascript
org.apache.cxf.javascript                                               | 3.3.4        | 194 | org.apache.cxf.cxf-rt-javascript
org.apache.cxf.jaxb.attachment                                          | 3.3.4        | 185 | org.apache.cxf.cxf-rt-databinding-jaxb
org.apache.cxf.jaxb.io                                                  | 3.3.4        | 185 | org.apache.cxf.cxf-rt-databinding-jaxb
org.apache.cxf.jaxb                                                     | 3.3.4        | 185 | org.apache.cxf.cxf-rt-databinding-jaxb
org.apache.cxf.jaxrs.blueprint                                          | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.client.blueprint                                   | 3.3.4        | 196 | org.apache.cxf.cxf-rt-rs-client
org.apache.cxf.jaxrs.client.cache                                       | 3.3.4        | 196 | org.apache.cxf.cxf-rt-rs-client
org.apache.cxf.jaxrs.client.spec                                        | 3.3.4        | 196 | org.apache.cxf.cxf-rt-rs-client
org.apache.cxf.jaxrs.client.spring                                      | 3.3.4        | 196 | org.apache.cxf.cxf-rt-rs-client
org.apache.cxf.jaxrs.client.validation                                  | 3.3.4        | 196 | org.apache.cxf.cxf-rt-rs-client
org.apache.cxf.jaxrs.client                                             | 3.3.4        | 196 | org.apache.cxf.cxf-rt-rs-client
org.apache.cxf.jaxrs.ext.multipart                                      | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.ext.search.client                                  | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.collections                             | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.fiql                                    | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.hbase                                   | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.jpa                                     | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.ldap                                    | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.lucene                                  | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.odata                                   | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.sql                                     | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.tika                                    | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search.visitor                                 | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.search                                         | 3.3.4        | 198 | org.apache.cxf.cxf-rt-rs-extension-search
org.apache.cxf.jaxrs.ext.xml                                            | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.ext                                                | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.impl.tl                                            | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.impl                                               | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.interceptor                                        | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.json.basic                                         | 3.3.4        | 199 | org.apache.cxf.cxf-rt-rs-json-basic
org.apache.cxf.jaxrs.lifecycle                                          | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.model.doc                                          | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.model.wadl                                         | 3.3.4        | 200 | org.apache.cxf.cxf-rt-rs-service-description
org.apache.cxf.jaxrs.model                                              | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.nio                                                | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.provider.aegis                                     | 3.3.4        | 197 | org.apache.cxf.cxf-rt-rs-extension-providers
org.apache.cxf.jaxrs.provider.atom                                      | 3.3.4        | 197 | org.apache.cxf.cxf-rt-rs-extension-providers
org.apache.cxf.jaxrs.provider.dom4j                                     | 3.3.4        | 197 | org.apache.cxf.cxf-rt-rs-extension-providers
org.apache.cxf.jaxrs.provider.json.utils                                | 3.3.4        | 197 | org.apache.cxf.cxf-rt-rs-extension-providers
org.apache.cxf.jaxrs.provider.json                                      | 3.3.4        | 197 | org.apache.cxf.cxf-rt-rs-extension-providers
org.apache.cxf.jaxrs.provider.jsonp                                     | 3.3.4        | 197 | org.apache.cxf.cxf-rt-rs-extension-providers
org.apache.cxf.jaxrs.provider.jsrjsonp                                  | 3.3.4        | 197 | org.apache.cxf.cxf-rt-rs-extension-providers
org.apache.cxf.jaxrs.provider                                           | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.security                                           | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.servlet                                            | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.spring                                             | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.springmvc                                          | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.utils.multipart                                    | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.utils.schemas                                      | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.utils                                              | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs.validation                                         | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxrs                                                    | 3.3.4        | 190 | org.apache.cxf.cxf-rt-frontend-jaxrs
org.apache.cxf.jaxws.binding.http                                       | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.binding.soap                                       | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.binding                                            | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.blueprint                                          | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.context                                            | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.endpoint.dynamic                                   | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.handler.logical                                    | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.handler.soap                                       | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.handler.types                                      | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.handler                                            | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.interceptors                                       | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.spi                                                | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.spring                                             | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws.support                                            | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws22.spi                                              | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws22                                                  | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.jaxws                                                    | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.js.rhino                                                 | 3.3.4        | 192 | org.apache.cxf.cxf-rt-frontend-js
org.apache.cxf.karaf.commands.completers                                | 3.3.4        | 214 | org.apache.cxf.karaf.cxf-karaf-commands
